"【方剂名】固冲汤，出自《医学衷中参西录》

	　　","【组成】 白术炒一两(30g) ，生黄芪六钱(18g) ，龙骨煅捣细八钱(24g)， 牡蛎煅捣细八钱(24g)， 山萸肉去净核八钱(24g)， 生杭芍四钱(12g)， 海螵蛸捣细四钱(12g)，茜草三钱(9g)，棕边炭二钱(6g) ，五倍子五分，轧细，药汁送服(1.5g)。

	　　","【功效】益气健脾，固冲摄血。

	　　","【主治】脾气虚弱，冲脉不固之崩漏证。崩漏或月经过多，色淡质稀，心悸气短，头晕肢冷，四肢乏力，舌淡，脉微弱。

	　　"
"【方剂名】清胃散，出自《脾胃论》

	　　","【组成】生地黄、当归各三分(各6g)， 牡丹皮半钱(9g) ，黄连六分(6g)，夏月倍之，升麻一钱(9g)。

	　　","【功效】清胃凉血。

	　　","【主治】 胃火牙痛。牙痛牵引头疼，面颊发热，其齿喜冷恶热，或牙宣出血，或牙龈红肿溃烂，或唇舌腮颊肿痛，口气热臭，口干舌燥，舌红苔黄，脉滑数。

	　　"
"【方剂名】补阳还五汤，出自《医林改错》

	　　","【组成】黄芪生，四两(120g) 当归尾二钱(6g) 赤芍一钱半(4.5g) 地龙一钱(3g)川芎一钱(3g) 桃仁一钱(3g) 红花一钱(3g)

	　　","【功效】补气，活血，通络。

	　　","【主治】气虚血瘀之中风证。半身不遂，口眼喁斜，语言謇涩，口角流涎，小便频数，或遗尿不禁，苔白，脉缓。

	　　"
"【方剂名】苇茎汤，出自《备急千金要方》

	　　","【组成】苇茎二升，切，加水二斗，煮取五升，去滓(60g) 薏苡仁半升(30g) 瓜瓣半升(24g) 桃仁三十枚(9g)

	　　","【功效】清肺化痰，逐瘀排脓。

	　　","【主治】肺痈。身有微热，咳嗽吐痰色黄，甚则咳吐腥臭脓痰，胸中隐隐作痛，舌红苔黄腻，脉滑数。

	　　"
"【方剂名】白头翁汤，出自《伤寒论》

	　　","【组成】 白头翁二两(15g) 、黄柏三两(12g) 、黄连三两(6g) 、秦皮三两(12g)。

	　　","【功效】清热解毒，凉血止痢。

	　　","【主治】热毒痢疾。腹痛，里急后重，肛门灼热，下利脓血，赤多白少，渴欲饮水，舌红苔黄，脉弦数。

	　　"
"【方剂名】参苓白术散，出自《太平惠民和剂局方》

	　　","【组成】莲子肉去皮一斤(500g)，薏苡仁一斤(500g)，缩砂仁一斤(500g)，桔梗炒令深黄色一斤(500g)，白扁豆姜汁浸去皮，微炒一斤半(750g)，白茯苓二斤(1000g)，人参二斤(1000g)，甘草炒二斤(1000g)，白术二斤(1000g)，甘草二两炙(6g)，山药二斤(1000g)。

	　　","【功效】益气健脾，渗湿止泻。

	　　","【主治】脾虚湿盛证。饮食不化，胸脘痞闷，肠鸣泄泻，四肢乏力，形体消瘦，面色萎黄，舌淡苔白腻，脉虚缓。

	　　"
"【方剂名】麦门冬汤，出自《金匮要略》

	　　","【组成】麦门冬七升(70g)、半夏一升(10g) 、人参三两(9g)、 甘草二两(6g)、粳米三合(3g)、大枣十二枚(4枚)。

	　　","【功效】润肺益胃，降逆下气。

	　　","【主治】肺痿。咳唾涎沫，短气喘促，咽喉干燥，舌红少苔，脉虚数。

	　　"
"【方剂名】安宫牛黄丸，出自《温病条辨》

	　　","【组成】 牛黄、郁金、犀角(水牛角浓缩粉代) 、黄连、黄芩、山栀、朱砂、雄黄各一两(30g) ，梅片、麝香各二钱五分(7.5g) ，珍珠五钱(15g) 、金箔衣。

	　　","【功效】清热开窍，豁痰解毒。

	　　","【主治】热邪内陷心包证。高热烦躁，神昏谵语，口渴唇燥，舌红或绛，脉数，以及中风昏迷、小儿惊厥属痰热内闭者。

	　　"
"【方剂名】小陷胸汤，出自《伤寒论》

	　　","【组成】黄连一两(6g)半夏洗，半升(12g) 瓜蒌实大者一枚(20g)

	　　","【功效】清热化痰，宽胸散结。

	　　","【主治】痰热互结证。胸脘痞闷，按之则痛，或咳嗽痰黄稠，口苦，舌苔黄腻，脉滑数。

	　　"
"【方剂名】犀角地黄汤，出自《备急千金要方》

	　　","【组成】犀角一两(水牛角代30g) 生地黄八两(24g) 芍药三两(12g) 牡丹皮二两(9g)

	　　","【功效】清热解毒，凉血散瘀。

	　　","【主治】

	　　1.热入血分证身热谵语，斑色紫黑，舌绛起刺，脉细数。

	　　2.热伤血络证吐血，衄血，便血，尿血等。

	　　3.蓄血瘀热证喜忘如狂，漱水不欲咽，大便色黑易解等。

	　　"
"【方剂名】小蓟饮子，出自《济生方》

	　　","【组成】生地黄洗，四两(30g)小蓟半两(15g) 滑石半两(15g) 蒲黄半两(9g) 藕节半两(9g) 淡竹叶半两(9g) 当归酒浸，半两(9g) 山栀子半两(各9g) 木通半两(6g)炙甘草半两(6g)

	　　","【功效】凉血止血，利水通淋。

	　　","【主治】血淋、尿血。尿中带血，小便频数，赤涩热痛，舌红，脉数有力。

	　　"
"【方剂名】五苓散，出自《伤寒论》

	　　","【组成】猪苓去皮，十八铢( 9g) 泽泻一两六铢(15g) 白术十八铢(9g) 茯苓十八铢(9g)桂枝去皮，半两(6g)

	　　","【功效】利水渗湿，温阳化气。

	　　","【主治】

	　　1.外感风寒，水湿内停证小便不利，头痛发热，烦渴欲饮，甚或水入即吐，苔白，脉浮。

	　　2.水湿内停之水肿，泄泻，小便不利。

	　　3.痰饮内停证脐下动悸，吐涎沫而头眩，或短气而咳者。

	　　"
"【方剂名】小柴胡汤，出自《伤寒论》

	　　","【组成】柴胡半斤(24g) 黄芩三两(9g) 人参三两(9g) 半夏半升，洗(9g) 甘草三两，炙(6g)生姜三两，切(9g)大枣十二枚，擘(4枚)

	　　","【功效】和解少阳。

	　　","【主治】

	　　1.伤寒少阳证往来寒热，胸胁苦满，默默不欲饮食，心烦喜呕，口苦，咽于，目眩，舌苔薄白，脉弦。

	　　2.妇人伤寒，热人血室，经水适断，寒热发作有时。

	　　3.黄疸、疟疾等内伤杂病而见少阳证者。

	　　"
"【方剂名】十枣汤，出自《伤寒论》

	　　","【组成】芫花熬 甘遂 大戟各等分

	　　","【功效】攻逐水饮。

	　　","【主治】

	　　1.悬饮咳唾胸胁引痛，甚或胸背掣痛不得息，心下痞硬，干呕短气，头痛目眩，舌苔滑，脉沉弦。

	　　2.水肿一身悉肿，尤以身半以下为重，腹胀喘满，二便不利。

	　　"
"【方剂名】苏子降气汤，出自《太平惠民和剂局方》

	　　","【组成】紫苏子半夏汤洗七次，各二两半(各75g) 川当归去芦，两半(45g) 甘草炙，二两(6g) 前胡去芦 厚朴去粗皮，姜汁拌炒，各一两(各30g) 肉桂去皮，一两半(45g)

	　　","【功效】降气平喘，祛痰止咳。

	　　","【主治】上实下虚之痰喘证。咳喘短气，痰涎壅盛，痰质稀色白，胸膈满闷，或腰痛脚弱，肢体浮肿，舌苔白滑或白腻。

	　　"
"【方剂名】吴茱萸汤，出自《伤寒论》

	　　","【组成】吴茱萸一升，洗(9g) 人参三两(9g) 大枣十二枚，擘(4枚) 生姜六两，切(18g)

	　　","【功效】温中补虚，降逆止呕。

	　　","【主治】虚寒呕吐。阳明胃痛，畏寒喜热，胃脘痞塞，食谷欲呕，吞酸嘈杂；或厥阴头痛，干呕，吐涎沫；或少阴吐利，手足逆冷，烦躁欲死。舌淡苔白滑，脉沉弦或迟。

	　　"
"【方剂名】四逆散，出自《伤寒论》

	　　","【组成】甘草炙枳实破，水渍，炙干柴胡 芍药各十分(各6g)

	　　","【功效】透邪解郁，疏肝理脾。

	　　","【主治】

	　　1.阳郁厥逆证手足不温，或腹痛，或泻利下重，脉弦。

	　　2.肝脾气郁证胁肋胀闷，脘腹疼痛，脉弦。

	　　"
"【方剂名】阳和汤，出自《外科证治全生集》

	　　","【组成】熟地黄一两(30g) 白芥子炒，研，二钱(6g) 鹿角胶三钱(9g) 肉桂去皮，研粉，一钱(3g) 麻黄五分(2g) 姜炭五分(2g) 生甘草一钱(3g)

	　　","【功效】温阳补血，散寒通滞。

	　　","【主治】阴疽。患处漫肿无头，皮色不变，酸痛无热，口不渴，舌淡苔白，脉沉细或沉迟；或脱疽、贴骨疽、流注、鹤膝风、痰核、瘰疬等属于阴证者。

	　　"
"【方剂名】消风散，出自《外科正宗》

	　　","【组成】当归 生地黄防风蝉蜕知母苦参胡麻仁荆芥苍术牛蒡子石膏各一钱(各6g) 甘草 木通各五分(各3g)

	　　","【功效】疏风止痒，清热除湿。

	　　","【主治】风疹、湿疹。皮肤疹出色红，或遍身云片斑点，瘙痒，抓破后渗出水液，苔白或黄，脉浮数。

	　　"
"【方剂名】八正散，出自《太平惠民和剂局方》

	　　","【组成】车前子、瞿麦、扁蓄、滑石、山栀子仁 、甘草炙 、木通 、大黄面裹煨，去面，切，焙，各一斤(各500g)。

	　　","【功效】清热泻火，利水通淋。

	　　","【主治】湿热淋证。尿频尿急，溺时涩痛，淋漓不畅，甚则癃闭不通，小腹胀急，口燥咽干，舌苔黄腻，脉滑数。

	　　"
"【方剂名】 仙方活命饮，出自《校注妇人良方》

	　　","【组成】 白芷贝母 防风赤芍 当归尾 甘草节皂角刺炒穿山甲炙天花粉乳香 没药各一钱(各6g) 金银花 陈皮各三钱(各9g)

	　　","【功效】清热解毒，消肿溃坚，活血止痛。

	　　","【主治】痈疡肿毒初起。患处红肿，焮痛，或身热微恶寒，舌苔薄白或微黄，脉数有力。

	　　"
"【方剂名】天麻钩藤饮，出自《中医内科杂病证治新义》

	　　","【组成】天麻9g 钩藤12g(后下)石决明18g(先煎)栀子黄芩各9g 川牛膝12g杜仲益母革桑寄生夜交藤朱茯神各9g

	　　","【功效】平肝息风，清热活血，补益肝肾。

	　　","【主治】肝阳偏亢，肝风上扰证。症见头痛，眩晕，失眠，震颤，或口苦面红，舌红苔黄，脉弦或数。

	　　"
"【方剂名】六一散，出自《伤寒直格》

	　　","【组成】滑石六两(180g)， 甘草一两(30g)。

	　　","【功效】清暑利湿。

	　　","【主治】暑湿证。身热烦渴，小便不利，或泄泻。

	　　"
"【方剂名】大黄附子汤，出自《金匮要略》

	　　","【组成】大黄三两(9g)，附子三枚炮(9g)， 细辛二两(3g)。

	　　","【功效】温里散寒，通便止痛。

	　　","【主治】寒积里实证。腹痛便秘，胁下偏痛，发热，手足不温，舌苔白腻，脉弦紧。

	　　"
"【方剂名】痛泻要方，出自《丹溪心法》

	　　","【组成】白术炒，三两(90g) 白芍药炒，二两(60g) 陈皮炒，一两五钱(45g) 防风一两(30g)

	　　","【功效】补脾柔肝，祛湿止泻。

	　　","【主治】肝郁脾虚之痛泻。肠鸣腹痛，大便泄泻，泻必腹痛，舌苔薄白，脉两关不调，弦而缓。

	　　"
"【方剂名】镇肝熄风汤，出自《医学衷中参西录》

	　　","【组成】怀牛膝一两(30g) 生赭石轧细，一两(30g) 生龙骨捣碎，五钱(15g) 生牡蛎捣碎，五钱(15g) 生龟甲捣碎，五钱(15g) 生杭芍五钱(15g) 玄参五钱(15g) 天冬五钱(15g) 川楝子捣碎，二钱(6g) 生麦芽二钱(6g) 茵陈二钱(6g) 甘草一钱半(4.5g)

	　　","【功效】镇肝息风，滋阴潜阳。

	　　","【主治】类中风。头目眩晕，目胀耳鸣，脑中热痛，心中烦热，面色如醉，或时常噫气，或肢体渐觉不利，口眼渐形歪斜，甚或眩晕颠仆，昏不知人，移时始醒，醒后不能复原，脉弦长有力。

	　　"
"【方剂名】银翘散，出自《温病条辨》

	　　","【组成】银花一两(30g) 连翘一两(30g) 桔梗六钱(18g) 薄荷六钱(18g) 竹叶四钱(12g) 生甘草五钱(15g) 荆芥穗四钱(12g) 淡豆豉五钱(15g) 牛蒡子六钱(18g)

	　　","【功效】辛凉透表，清热解毒。

	　　","【主治】温病初起。发热无汗，或有汗不畅，微恶风寒，头痛口渴，咳嗽咽痛，舌尖红，苔薄白或薄黄，脉浮数。

	　　"
"【方剂名】杏苏散，出自《温病条辨》

	　　","【组成】苏叶杏仁半夏茯苓前胡各9g 陈皮桔梗枳壳各6g 甘草3g生姜3片大枣3枚(原书未注用量)

	　　","【功效】轻宣温润，止咳化痰。

	　　","【主治】外感凉燥证。恶寒无汗，头微痛，咳嗽痰稀，鼻塞咽干，苔薄白，脉浮弦。

	　　"
"【方剂名】炙甘草汤，出自《伤寒论》

	　　","【组成】甘草四两，炙(12g) 生姜三两，切(9g) 人参二两(6g) 生地黄一斤(50g)桂枝三两，去皮(9g) 阿胶二两(6g) 麦门冬半升，去心(lOg) 麻仁半升(lOg) 大枣三十枚，擘(10枚)

	　　","【功效】滋阴养血，益气复脉。

	　　","【主治】

	　　1.阴血不足，阳气虚弱证脉结代，心动悸，虚赢少气，舌光少苔，或质干而瘦小。

	　　2.虚劳肺痿咳嗽，或吐涎沫，形瘦短气，自汗盗汗，虚烦不眠，咽干舌燥，大便干结，脉虚数。

	　　"
"【方剂名】茵陈蒿汤，出自《伤寒论》

	　　","【组成】茵陈六两(18g) 栀子十四枚(9g) 大黄去皮，二两(6g)

	　　","【功效】清热，利湿，退黄。

	　　","【主治】湿热黄疸。一身面目俱黄，黄色鲜明，食少呕恶，腹满便秘，小便黄赤，舌苔黄腻，脉沉数。

	　　"
"【方剂名】越鞠丸，出自《丹溪心法》

	　　","【组成】香附川芎莶术神曲栀子各等分(各6g)

	　　","【功效】行气解郁。

	　　","【主治】六郁证。胸膈痞闷，胁腹胀痛或刺痛，吞酸嘈杂，暖气呕恶，饮食不消等。

	　　"
"【方剂名】朱砂安神丸，出自《内外伤辨惑论》

	　　","【组成】朱砂五钱(15g)另研，水飞为衣 黄连去须，净，酒洗，六钱(18g) 炙甘草五钱半(16. 5g) 生地黄一钱半(4.5g) 当归二钱半(7.5g)

	　　","【功效】镇心安神，清热养阴。

	　　","【主治】心火亢盛，阴血不足证。心神烦乱，惊悸不安，失眠多梦，胸中烦热，舌红，脉细数。

	　　"
"【方剂名】真武汤，出自《伤寒论》

	　　","【组成】茯苓三两(9g) 芍药三两(9g) 白术二两(6g) 生姜切，三两(9g) 附子炮，去皮，一枚，破八片(9g)

	　　","【功效】温阳利水。

	　　","【主治】脾肾阳虚水肿。全身浮肿，四肢沉重，小便不利，恶寒肢冷，腹痛下利，舌质淡胖，舌苔白滑，脉沉细。

	　　"
"【方剂名】止嗽散，出自《医学心悟》

	　　",,"【功效】止咳化痰，宣肺疏表。

	　　","【主治】风邪犯肺。咳嗽咽痒，咳痰不爽，或微有恶风发热，舌苔薄白。

	　　"
"【方剂名】羌活胜湿汤，出自《内外伤辨惑论》

	　　","【组成】羌活独活各一钱(各6g) 藁本防风甘草炙川芎各五分(各3g) 蔓荆子三分(2g)

	　　","【功效】发汗祛风，除湿止痛。

	　　","【主治】风湿在表证。头痛身重，肩背疼痛不可回顾，或腰脊疼痛，难以转侧，苔白脉浮。

	　　"
